name,mob_id,source_url,image_url,face_shape,eye_style,expression,body_type,color_tone,human_like,animal_like,blob_like,ghost_like,object_like,plant_like,cute_level,dark_level,power_level,energy,shape_tag,eye_tag,expression_tag,species_tag,mood_tag,color_tag,size_tag,feature_tag,match_tags,match_note
구렁이,9420002,https://mapledb.kr/search.php?q=9420002&t=mob,https://maplestory.io/api/KMS/389/mob/9420002/render/stand,none,sharp,scary,animal,neutral,0,10,0,0,0,0,1,7,6,4,long,sharp-eye,scary,animal,dark,brown,medium,monster-like,"long,sharp-eye,scary,animal,dark,brown,medium,monster-like",길고 날카로운 외형으로 무서운 인상의 사람과 매칭하기 좋음
빨간 도마뱀,9420003,https://mapledb.kr/search.php?q=9420003&t=mob,https://maplestory.io/api/KMS/389/mob/9420003/render/stand,sharp,big,playful,animal,warm,0,8,0,0,0,0,6,1,4,7,sharp,big-eye,playful,animal,cool,red,medium,pet-like,"sharp,big-eye,playful,animal,cool,red,medium,pet-like",날카로운 외형과 장난기 있는 표정으로 귀엽고 활발한 인상의 사람과 매칭하기 좋음
노란 도마뱀,9420004,https://mapledb.kr/search.php?q=9420004&t=mob,https://maplestory.io/api/KMS/389/mob/9420004/render/stand,none,big,playful,animal,yellow,0,10,0,0,0,0,7,1,4,6,no-face,big-eye,playful,animal,cute,yellow,medium,pet-like,"no-face,big-eye,playful,animal,cute,yellow,medium,pet-like","귀엽고 장난기 있는 외형으로, 친근한 인상의 사람과 매칭하기 좋음"
흰 닭,9420005,https://mapledb.kr/search.php?q=9420005&t=mob,https://maplestory.io/api/KMS/389/mob/9420005/render/stand,round,big,playful,animal,mixed,0,10,0,0,0,0,7,1,4,6,round,big-eye,playful,animal,cute,white,medium,pet-like,"round,big-eye,playful,animal,cute,white,medium,pet-like","둥글고 귀여운 외형으로, 장난기 있는 인상의 사람과 매칭하기 좋음"
파이어 독,9500138,https://mapledb.kr/search.php?q=9500138&t=mob,https://maplestory.io/api/KMS/389/mob/9500138/render/stand,wide,angry,scary,animal,mixed,0,10,0,0,0,0,2,6,7,4,wide-face,angry-eye,scary,animal,dark,brown,large,monster-like,"wide-face,angry-eye,scary,animal,dark,brown,large,monster-like",강렬한 인상과 동물적인 외형으로 무서운 분위기의 사람과 매칭하기 좋음
코-크 돼지,9500143,https://mapledb.kr/search.php?q=9500143&t=mob,https://maplestory.io/api/KMS/389/mob/9500143/render/stand,round,big,playful,blob,mixed,0,0,10,0,0,0,9,1,2,6,round,big-eye,playful,blob,cute,pink,small,jelly,"round,big-eye,playful,blob,cute,pink,small,jelly",둥글고 말랑한 외형으로 귀엽고 장난기 있는 인상의 사람과 매칭하기 좋음
코-크 달팽이,9500144,https://mapledb.kr/search.php?q=9500144&t=mob,https://maplestory.io/api/KMS/389/mob/9500144/render/stand,round,big,playful,blob,green,0,0,10,0,0,0,9,1,2,6,round,big-eye,playful,blob,cute,green,small,jelly,"round,big-eye,playful,blob,cute,green,small,jelly","둥글고 귀여운 외형으로, 장난기 가득한 인상의 사람과 잘 어울림"
코-크 씰,9500145,https://mapledb.kr/search.php?q=9500145&t=mob,https://maplestory.io/api/KMS/389/mob/9500145/render/stand,round,big,playful,blob,blue,0,0,10,0,0,0,9,1,2,6,round,big-eye,playful,blob,cute,blue,small,jelly,"round,big-eye,playful,blob,cute,blue,small,jelly",둥글고 말랑한 외형으로 귀엽고 장난기 있는 인상의 사람과 매칭하기 좋음
플레이 씰,9500146,https://mapledb.kr/search.php?q=9500146&t=mob,https://maplestory.io/api/KMS/389/mob/9500146/render/stand,round,big,playful,blob,bright,0,0,10,0,0,0,9,0,2,6,round,big-eye,playful,blob,cute,white,small,jelly,"round,big-eye,playful,blob,cute,white,small,jelly","둥글고 귀여운 외형으로, 밝고 장난기 있는 인상의 사람과 잘 어울림"
예티와 코-크텀프,9500147,https://mapledb.kr/search.php?q=9500147&t=mob,https://maplestory.io/api/KMS/389/mob/9500147/render/stand,round,big,playful,animal,mixed,0,10,0,0,0,0,9,1,4,6,round,big-eye,playful,animal,cute,white,medium,pet-like,"round,big-eye,playful,animal,cute,white,medium,pet-like","귀엽고 둥글며 장난기 가득한 외형으로, 친근한 인상의 사람과 잘 어울림"
이글루 터틀,9500148,https://mapledb.kr/search.php?q=9500148&t=mob,https://maplestory.io/api/KMS/389/mob/9500148/render/stand,round,big,gentle,blob,blue,0,0,10,0,0,0,9,1,2,4,round,big-eye,gentle,blob,cute,blue,small,jelly,"round,big-eye,gentle,blob,cute,blue,small,jelly",둥글고 부드러운 외형으로 귀엽고 온화한 인상의 사람과 잘 어울림
코-크 골렘,9500149,https://mapledb.kr/search.php?q=9500149&t=mob,https://maplestory.io/api/KMS/389/mob/9500149/render/stand,round,big,playful,blob,green,0,0,10,0,0,0,9,1,4,6,round,big-eye,playful,blob,cute,green,medium,jelly,"round,big-eye,playful,blob,cute,green,medium,jelly","둥글고 귀여운 외형으로, 장난기 가득한 인상의 사람과 잘 어울림"
아이스 골렘,9500150,https://mapledb.kr/search.php?q=9500150&t=mob,https://maplestory.io/api/KMS/389/mob/9500150/render/stand,square,simple,scary,object,cool,0,0,0,0,10,0,1,5,8,4,square,simple-eye,scary,object,dark,blue,large,ice,"square,simple-eye,scary,object,dark,blue,large,ice",차가운 얼음으로 만들어진 외형이라 강렬하고 무서운 인상의 사람과 매칭하기 좋음
코-크 슬라임,9500151,https://mapledb.kr/search.php?q=9500151&t=mob,https://maplestory.io/api/KMS/389/mob/9500151/render/stand,round,simple,happy,blob,green,0,0,10,0,0,0,8,1,3,5,round,simple-eye,happy,blob,cute,green,small,jelly,"round,simple-eye,happy,blob,cute,green,small,jelly",둥글고 말랑한 외형이라 귀엽고 단순한 인상의 사람과 매칭하기 좋음
코-크 버섯,9500152,https://mapledb.kr/search.php?q=9500152&t=mob,https://maplestory.io/api/KMS/389/mob/9500152/render/stand,round,big,playful,blob,green,0,0,10,0,0,0,9,1,2,6,round,big-eye,playful,blob,cute,green,small,jelly,"round,big-eye,playful,blob,cute,green,small,jelly",둥글고 말랑한 외형으로 귀엽고 장난기 있는 인상의 사람과 매칭하기 좋음
코-크텀프,9500153,https://mapledb.kr/search.php?q=9500153&t=mob,https://maplestory.io/api/KMS/389/mob/9500153/render/stand,round,big,playful,blob,green,0,0,10,0,0,0,9,1,2,6,round,big-eye,playful,blob,cute,green,small,jelly,"round,big-eye,playful,blob,cute,green,small,jelly",둥글고 말랑한 외형으로 귀엽고 장난기 있는 인상의 사람과 매칭하기 좋음
코-크텀프 라이트,9500154,https://mapledb.kr/search.php?q=9500154&t=mob,https://maplestory.io/api/KMS/389/mob/9500154/render/stand,round,big,playful,blob,bright,0,0,10,0,0,0,9,0,2,6,round,big-eye,playful,blob,cute,white,small,jelly,"round,big-eye,playful,blob,cute,white,small,jelly",둥글고 밝은 색상으로 귀엽고 장난기 있는 인상의 사람과 매칭하기 좋음
황금돼지,9500167,https://mapledb.kr/search.php?q=9500167&t=mob,https://maplestory.io/api/KMS/389/mob/9500167/render/stand,round,big,happy,blob,bright,0,0,10,0,0,0,9,0,2,6,round,big-eye,happy,blob,cute,yellow,small,jelly,"round,big-eye,happy,blob,cute,yellow,small,jelly","둥글고 귀여운 외형으로, 밝고 행복한 인상의 사람과 잘 어울림"
파파 픽시,9500170,https://mapledb.kr/search.php?q=9500170&t=mob,https://maplestory.io/api/KMS/389/mob/9500170/render/stand,round,simple,gentle,blob,cool,0,0,10,0,0,0,7,1,2,4,round,simple-eye,gentle,blob,cute,blue,small,jelly,"round,simple-eye,gentle,blob,cute,blue,small,jelly",둥글고 부드러운 외형으로 귀엽고 온화한 인상의 사람과 잘 어울림
블루 머쉬맘,9500176,https://mapledb.kr/search.php?q=9500176&t=mob,https://maplestory.io/api/KMS/389/mob/9500176/render/stand,round,big,happy,blob,blue,0,0,10,0,0,0,9,0,2,4,round,big-eye,happy,blob,cute,blue,small,jelly,"round,big-eye,happy,blob,cute,blue,small,jelly",둥글고 말랑한 외형이라 귀엽고 밝은 인상의 사람과 매칭하기 좋음
포장마차(변신전),9500178,https://mapledb.kr/search.php?q=9500178&t=mob,https://maplestory.io/api/KMS/389/mob/9500178/render/stand,none,none,none,object,neutral,0,0,0,0,10,0,2,1,1,3,square,no-eye,blank,object,calm,brown,medium,render-risk,"square,no-eye,blank,object,calm,brown,medium,render-risk","포장마차 형태로 사람과의 매칭이 어려운 객체로, 단순하고 차분한 인상의 사람과 매칭하기 좋음"
포장마차(변신후),9500179,https://mapledb.kr/search.php?q=9500179&t=mob,https://maplestory.io/api/KMS/389/mob/9500179/render/stand,none,none,blank,object,neutral,0,0,0,0,10,0,2,1,5,4,no-face,no-eye,blank,object,soft,mixed-color,medium,render-risk,"no-face,no-eye,blank,object,soft,mixed-color,medium,render-risk","특징이 뚜렷하지 않고 복잡한 형태로, 특정한 사람과의 매칭이 어려움"
수박파수꾼 호걸,9500182,https://mapledb.kr/search.php?q=9500182&t=mob,https://maplestory.io/api/KMS/389/mob/9500182/render/stand,wide,sharp,angry,animal,yellow,0,10,0,0,0,0,2,3,7,6,wide-face,sharp-eye,angry,animal,wild,yellow,medium,pet-like,"wide-face,sharp-eye,angry,animal,wild,yellow,medium,pet-like",강렬한 표정과 넓은 얼굴형으로 강한 인상을 주는 사람과 매칭하기 좋음
망가진 인형,9500187,https://mapledb.kr/search.php?q=9500187&t=mob,https://maplestory.io/api/KMS/389/mob/9500187/render/stand,round,simple,scary,ghost,dark,0,0,0,10,0,0,1,8,4,3,round,simple-eye,scary,ghost,dark,blue,medium,undead,"round,simple-eye,scary,ghost,dark,blue,medium,undead",어두운 분위기와 무서운 표정으로 인해 신비롭고 음산한 인상의 사람과 매칭하기 좋음
부서진 인형,9500188,https://mapledb.kr/search.php?q=9500188&t=mob,https://maplestory.io/api/KMS/389/mob/9500188/render/stand,round,big,scary,object,dark,0,0,0,0,10,0,2,8,4,3,round,big-eye,scary,object,dark,purple,small,undead,"round,big-eye,scary,object,dark,purple,small,undead",부서진 인형의 어두운 분위기와 무서운 표정은 신비롭고 독특한 인상의 사람과 잘 어울림
선물상자,9500189,https://mapledb.kr/search.php?q=9500189&t=mob,https://maplestory.io/api/KMS/389/mob/9500189/render/stand,none,none,none,object,bright,0,0,0,0,10,0,5,1,2,4,square,no-eye,blank,object,bright,yellow,medium,render-risk,"square,no-eye,blank,object,bright,yellow,medium,render-risk","상자 형태로 사람과의 매칭이 어려우며, 밝고 단순한 인상의 사람과 매칭하기 좋음"
삐에로 인형,9500190,https://mapledb.kr/search.php?q=9500190&t=mob,https://maplestory.io/api/KMS/389/mob/9500190/render/stand,round,big,playful,object,bright,0,0,0,0,10,0,7,2,4,6,round,big-eye,playful,object,cute,white,small,npc-like,"round,big-eye,playful,object,cute,white,small,npc-like",둥글고 밝은 색상으로 귀엽고 장난기 있는 인상의 사람과 매칭하기 좋음
고스트,9500191,https://mapledb.kr/search.php?q=9500191&t=mob,https://maplestory.io/api/KMS/389/mob/9500191/render/stand,round,big,scary,ghost,cool,0,0,0,10,0,0,1,8,4,3,round,big-eye,scary,ghost,dark,blue,medium,shadow,"round,big-eye,scary,ghost,dark,blue,medium,shadow",둥글고 무서운 외형이라 신비롭고 어두운 분위기의 사람과 매칭하기 좋음
호박기사,9500192,https://mapledb.kr/search.php?q=9500192&t=mob,https://maplestory.io/api/KMS/389/mob/9500192/render/stand,round,sharp,scary,ghost,dark,0,0,0,10,0,0,1,8,5,4,round,sharp-eye,scary,ghost,dark,orange,medium,undead,"round,sharp-eye,scary,ghost,dark,orange,medium,undead",무서운 외형과 어두운 분위기로 인해 강렬한 인상의 사람과 매칭하기 좋음
파이어 스티드,9500193,https://mapledb.kr/search.php?q=9500193&t=mob,https://maplestory.io/api/KMS/389/mob/9500193/render/stand,square,big,scary,animal,dark,0,10,0,0,0,0,1,8,7,6,sharp,big-eye,scary,animal,dark,black,medium,monster-like,"sharp,big-eye,scary,animal,dark,black,medium,monster-like",어두운 분위기와 날카로운 외형으로 강렬한 인상의 사람과 매칭하기 좋음
거울 유령,9500194,https://mapledb.kr/search.php?q=9500194&t=mob,https://maplestory.io/api/KMS/389/mob/9500194/render/stand,none,none,scary,ghost,cool,0,0,0,10,0,0,1,8,4,3,no-face,no-eye,scary,ghost,dark,white,small,shadow,"no-face,no-eye,scary,ghost,dark,white,small,shadow","어두운 분위기와 무서운 인상으로, 신비롭고 음산한 느낌의 사람과 매칭하기 좋음"
잭오랜턴,9500195,https://mapledb.kr/search.php?q=9500195&t=mob,https://maplestory.io/api/KMS/389/mob/9500195/render/stand,round,simple,scary,ghost,dark,0,0,0,10,0,0,1,8,5,4,round,simple-eye,scary,ghost,dark,black,medium,shadow,"round,simple-eye,scary,ghost,dark,black,medium,shadow",둥글고 어두운 외형으로 신비롭고 무서운 인상의 사람과 매칭하기 좋음
유령,9500196,https://mapledb.kr/search.php?q=9500196&t=mob,https://maplestory.io/api/KMS/389/mob/9500196/render/stand,round,simple,scary,ghost,cool,0,0,0,10,0,0,1,8,4,3,round,simple-eye,scary,ghost,dark,blue,small,shadow,"round,simple-eye,scary,ghost,dark,blue,small,shadow",유령의 특성으로 인해 어두운 분위기를 가진 사람과 매칭하기 좋음
Zoo 발록,9500200,https://mapledb.kr/search.php?q=9500200&t=mob,https://maplestory.io/api/KMS/389/mob/9500200/render/stand,wide,angry,scary,mixed,dark,5,2,0,0,0,0,1,8,7,6,wide-face,angry-eye,scary,mixed-body,dark,brown,large,monster-like,"wide-face,angry-eye,scary,mixed-body,dark,brown,large,monster-like","강력하고 무서운 외형으로, 강렬한 인상을 주는 사람과 매칭하기 좋음"
Zoo 예티,9500201,https://mapledb.kr/search.php?q=9500201&t=mob,https://maplestory.io/api/KMS/389/mob/9500201/render/stand,round,simple,happy,blob,mixed,0,0,10,0,0,0,7,1,4,6,round,simple-eye,happy,blob,cute,white,medium,fluffy,"round,simple-eye,happy,blob,cute,white,medium,fluffy",둥글고 부드러운 외형으로 귀엽고 친근한 인상의 사람과 매칭하기 좋음
Zoo 화이트팽,9500202,https://mapledb.kr/search.php?q=9500202&t=mob,https://maplestory.io/api/KMS/389/mob/9500202/render/stand,wide,small,scary,animal,mixed,0,10,0,0,0,0,2,6,7,4,wide-face,small-eye,scary,animal,dark,white,medium,pet-like,"wide-face,small-eye,scary,animal,dark,white,medium,pet-like",무서운 인상과 넓은 얼굴형으로 강렬한 분위기의 사람과 매칭하기 좋음
Zoo 돼지,9500203,https://mapledb.kr/search.php?q=9500203&t=mob,https://maplestory.io/api/KMS/389/mob/9500203/render/stand,round,big,playful,animal,mixed,0,10,0,0,0,0,9,0,2,6,round,big-eye,playful,animal,cute,pink,small,pet-like,"round,big-eye,playful,animal,cute,pink,small,pet-like","둥글고 귀여운 외형으로, 장난기 가득한 인상의 사람과 매칭하기 좋음"
Zoo 리본돼지,9500204,https://mapledb.kr/search.php?q=9500204&t=mob,https://maplestory.io/api/KMS/389/mob/9500204/render/stand,round,big,happy,animal,mixed,0,10,0,0,0,0,9,0,2,6,round,big-eye,happy,animal,cute,pink,small,pet-like,"round,big-eye,happy,animal,cute,pink,small,pet-like","둥글고 귀여운 외형으로, 사랑스럽고 밝은 인상의 사람과 매칭하기 좋음"
호박밭의 잭오랜턴,9500302,https://mapledb.kr/search.php?q=9500302&t=mob,https://maplestory.io/api/KMS/389/mob/9500302/render/stand,round,simple,scary,ghost,dark,0,0,0,10,0,0,1,8,4,5,round,simple-eye,scary,ghost,dark,black,medium,shadow,"round,simple-eye,scary,ghost,dark,black,medium,shadow",둥글고 어두운 외형으로 신비롭고 무서운 인상의 사람과 매칭하기 좋음
거울 유령2,9500303,https://mapledb.kr/search.php?q=9500303&t=mob,https://maplestory.io/api/KMS/389/mob/9500303/render/stand,round,simple,scary,ghost,cool,0,0,0,10,0,0,1,8,4,3,round,simple-eye,scary,ghost,dark,white,small,undead,"round,simple-eye,scary,ghost,dark,white,small,undead","둥글고 유령 같은 외형으로, 신비롭고 어두운 분위기의 사람과 매칭하기 좋음"
거울 유령3,9500304,https://mapledb.kr/search.php?q=9500304&t=mob,https://maplestory.io/api/KMS/389/mob/9500304/render/stand,none,none,scary,ghost,dark,0,0,0,10,0,0,1,9,5,3,no-face,no-eye,scary,ghost,dark,black,medium,shadow,"no-face,no-eye,scary,ghost,dark,black,medium,shadow","어두운 분위기와 무서운 인상으로, 신비롭고 음산한 느낌의 사람과 매칭하기 좋음"
꼬마 눈사람,9500317,https://mapledb.kr/search.php?q=9500317&t=mob,https://maplestory.io/api/KMS/389/mob/9500317/render/stand,round,big,happy,blob,mixed,0,0,10,0,0,0,9,0,2,4,round,big-eye,happy,blob,cute,white,small,jelly,"round,big-eye,happy,blob,cute,white,small,jelly","둥글고 귀여운 외형으로, 밝고 행복한 인상의 사람과 잘 어울림"
화난 눈사람,9500318,https://mapledb.kr/search.php?q=9500318&t=mob,https://maplestory.io/api/KMS/389/mob/9500318/render/stand,round,angry,angry,object,cool,0,0,0,0,10,0,2,3,5,4,round,angry-eye,angry,object,hard,white,medium,render-risk,"round,angry-eye,angry,object,hard,white,medium,render-risk",화난 표정과 둥근 형태로 인해 강한 인상의 사람과 매칭하기 좋음
거대 눈사람,9500319,https://mapledb.kr/search.php?q=9500319&t=mob,https://maplestory.io/api/KMS/389/mob/9500319/render/stand,round,simple,happy,blob,cool,0,0,10,0,0,0,9,1,2,4,round,simple-eye,happy,blob,cute,blue,large,jelly,"round,simple-eye,happy,blob,cute,blue,large,jelly",둥글고 말랑한 외형이라 귀엽고 단순한 인상의 사람과 매칭하기 좋음
길잃은 루돌프,9500320,https://mapledb.kr/search.php?q=9500320&t=mob,https://maplestory.io/api/KMS/389/mob/9500320/render/stand,round,big,happy,animal,warm,0,10,0,0,0,0,9,0,2,6,round,big-eye,happy,animal,cute,red,small,pet-like,"round,big-eye,happy,animal,cute,red,small,pet-like","귀엽고 둥글며 밝은 색상의 외형으로, 사랑스러운 인상의 사람과 잘 어울림"
눈사람,9500321,https://mapledb.kr/search.php?q=9500321&t=mob,https://maplestory.io/api/KMS/389/mob/9500321/render/stand,round,big,happy,blob,cool,0,0,10,0,0,0,9,1,2,4,round,big-eye,happy,blob,cute,white,small,jelly,"round,big-eye,happy,blob,cute,white,small,jelly","둥글고 귀여운 외형으로, 밝고 행복한 인상의 사람과 잘 어울림"
치즈 창고 고양이,9500323,https://mapledb.kr/search.php?q=9500323&t=mob,https://maplestory.io/api/KMS/389/mob/9500323/render/stand,round,big,playful,animal,neutral,0,10,0,0,0,0,9,1,2,6,round,big-eye,playful,animal,cute,gray,small,pet-like,"round,big-eye,playful,animal,cute,gray,small,pet-like","귀엽고 장난기 가득한 외형으로, 사랑스러운 인상의 사람과 잘 어울림"
크림슨발록,9500328,https://mapledb.kr/search.php?q=9500328&t=mob,https://maplestory.io/api/KMS/389/mob/9500328/render/stand,wide,angry,scary,mixed,dark,5,2,0,0,0,0,1,8,7,6,wide-face,angry-eye,scary,mixed-body,dark,black,large,boss-like,"wide-face,angry-eye,scary,mixed-body,dark,black,large,boss-like","강렬하고 무서운 외형으로, 강한 인상을 주는 사람과 매칭하기 좋음"
프랑켄 로이드,9500335,https://mapledb.kr/search.php?q=9500335&t=mob,https://maplestory.io/api/KMS/389/mob/9500335/render/stand,square,simple,scary,humanoid,green,8,0,0,0,0,0,1,7,6,4,square,simple-eye,scary,human,dark,green,medium,npc-like,"square,simple-eye,scary,human,dark,green,medium,npc-like","무서운 표정과 강한 인상으로, 강렬한 분위기를 가진 사람과 매칭하기 좋음"
박,9500400,https://mapledb.kr/search.php?q=9500400&t=mob,https://maplestory.io/api/KMS/389/mob/9500400/render/stand,round,simple,happy,blob,neutral,0,0,10,0,0,0,9,1,2,4,round,simple-eye,happy,blob,cute,gray,small,jelly,"round,simple-eye,happy,blob,cute,gray,small,jelly",둥글고 말랑한 외형이라 귀엽고 단순한 인상의 사람과 매칭하기 좋음
닭,9600001,https://mapledb.kr/search.php?q=9600001&t=mob,https://maplestory.io/api/KMS/389/mob/9600001/render/stand,round,small,angry,animal,warm,0,10,0,0,0,0,2,3,6,7,round,small-eye,angry,animal,wild,red,medium,pet-like,"round,small-eye,angry,animal,wild,red,medium,pet-like","둥글고 강렬한 인상으로, 강한 개성을 가진 사람과 매칭하기 좋음"
오리,9600002,https://mapledb.kr/search.php?q=9600002&t=mob,https://maplestory.io/api/KMS/389/mob/9600002/render/stand,round,big,playful,animal,mixed,0,10,0,0,0,0,9,0,2,6,round,big-eye,playful,animal,cute,white,small,pet-like,"round,big-eye,playful,animal,cute,white,small,pet-like","귀엽고 둥글며 장난기 있는 외형으로, 사랑스러운 인상의 사람과 잘 어울림"
양,9600003,https://mapledb.kr/search.php?q=9600003&t=mob,https://maplestory.io/api/KMS/389/mob/9600003/render/stand,round,small,angry,animal,mixed,0,10,0,0,0,0,3,2,6,4,round,small-eye,angry,animal,strong,white,medium,pet-like,"round,small-eye,angry,animal,strong,white,medium,pet-like",둥글고 귀여운 외형이지만 화난 표정으로 강한 인상을 주는 사람과 매칭하기 좋음
염소,9600004,https://mapledb.kr/search.php?q=9600004&t=mob,https://maplestory.io/api/KMS/389/mob/9600004/render/stand,round,sleepy,playful,animal,mixed,0,10,0,0,0,0,7,1,4,6,round,sleepy-eye,playful,animal,cute,white,medium,pet-like,"round,sleepy-eye,playful,animal,cute,white,medium,pet-like","둥글고 귀여운 외형으로, 장난기 있는 인상의 사람과 매칭하기 좋음"
흑염소,9600005,https://mapledb.kr/search.php?q=9600005&t=mob,https://maplestory.io/api/KMS/389/mob/9600005/render/stand,round,big,playful,animal,dark,0,10,0,0,0,0,6,4,5,7,round,big-eye,playful,animal,wild,black,medium,pet-like,"round,big-eye,playful,animal,wild,black,medium,pet-like",둥글고 장난기 있는 외형이라 활발하고 귀여운 인상의 사람과 매칭하기 좋음
소,9600006,https://mapledb.kr/search.php?q=9600006&t=mob,https://maplestory.io/api/KMS/389/mob/9600006/render/stand,round,big,playful,animal,mixed,0,10,0,0,0,0,7,1,4,6,round,big-eye,playful,animal,cute,brown,medium,pet-like,"round,big-eye,playful,animal,cute,brown,medium,pet-like","둥글고 귀여운 외형으로, 장난기 있는 인상의 사람과 매칭하기 좋음"
쟁기소,9600007,https://mapledb.kr/search.php?q=9600007&t=mob,https://maplestory.io/api/KMS/389/mob/9600007/render/stand,round,big,playful,animal,mixed,0,10,0,0,0,0,7,1,4,6,round,big-eye,playful,animal,cute,brown,medium,pet-like,"round,big-eye,playful,animal,cute,brown,medium,pet-like","둥글고 귀여운 외형으로, 장난기 가득한 인상의 사람과 매칭하기 좋음"
검은 양,9600008,https://mapledb.kr/search.php?q=9600008&t=mob,https://maplestory.io/api/KMS/389/mob/9600008/render/stand,round,sharp,angry,animal,dark,0,10,0,0,0,0,2,7,6,4,round,sharp-eye,angry,animal,dark,black,medium,monster-like,"round,sharp-eye,angry,animal,dark,black,medium,monster-like",둥글고 어두운 외형으로 강렬한 인상의 사람과 매칭하기 좋음
